City,ZipCode,Type,County,Population
"Sacramento, CA",95826,Standard,Sacramento,"36,628"
"Sacramento, CA",95827,Standard,Sacramento,"20,269"
"Sacramento, CA",95828,Standard,Sacramento,"57,862"
"Sacramento, CA",95829,Standard,Sacramento,"24,755"
"Sacramento, CA",95830,Standard,Sacramento,934
"Sacramento, CA",95831,Standard,Sacramento,"41,321"
"Sacramento, CA",95832,Standard,Sacramento,"11,924"
"Sacramento, CA",95833,Standard,Sacramento,"37,293"
"Sacramento, CA",95834,Standard,Sacramento,"25,899"
"Sacramento, CA",95835,Standard,Sacramento,"35,936"
"Sacramento, CA",95836,Standard,Sacramento,0
"Sacramento, CA",95837,Standard,Sacramento,315
"Sacramento, CA",95838,Standard,Sacramento,"36,764"
"Sacramento, CA",95840,Unique,Sacramento,0
"Sacramento, CA",95841,Standard,Sacramento,"19,448"
"Sacramento, CA",95842,Standard,Sacramento,"31,806"
"Sacramento, CA",95843,Standard,Sacramento,"45,048"
"Sacramento, CA",95851,P.O. Box,Sacramento,0
"Sacramento, CA",95852,P.O. Box,Sacramento,0
"Sacramento, CA",95853,P.O. Box,Sacramento,0
"Sacramento, CA",95860,P.O. Box,Sacramento,0
"Sacramento, CA",95864,Standard,Sacramento,"22,447"
"Sacramento, CA",95865,P.O. Box,Sacramento,0
"Sacramento, CA",95866,P.O. Box,Sacramento,0
"Sacramento, CA",95867,Unique,Sacramento,0
"Sacramento, CA",95894,Unique,Sacramento,0
"Sacramento, CA",95899,P.O. Box,Sacramento,0
"Long Beach, CA",90745,Standard,Los Angeles,"57,251"
"Long Beach, CA",90746,Standard,Los Angeles,"25,990"
"Long Beach, CA",90747,Unique,Los Angeles,0
"Long Beach, CA",90749,P.O. Box,Los Angeles,0
"Long Beach, CA",90755,Standard,Los Angeles,"11,074"
"Long Beach, CA",90801,P.O. Box,Los Angeles,0
"Long Beach, CA",90802,Standard,Los Angeles,"39,347"
"Long Beach, CA",90803,Standard,Los Angeles,"32,031"
"Long Beach, CA",90804,Standard,Los Angeles,"40,311"
"Long Beach, CA",90805,Standard,Los Angeles,"93,524"
"Long Beach, CA",90806,Standard,Los Angeles,"42,399"
"Long Beach, CA",90807,Standard,Los Angeles,"31,481"
"Long Beach, CA",90808,Standard,Los Angeles,"38,232"
"Long Beach, CA",90809,P.O. Box,Los Angeles,0
"Long Beach, CA",90810,Standard,Los Angeles,"36,735"
"Long Beach, CA",90813,Standard,Los Angeles,"58,911"
"Long Beach, CA",90814,Standard,Los Angeles,"19,131"
"Long Beach, CA",90815,Standard,Los Angeles,"39,733"
"Long Beach, CA",90822,Standard,Los Angeles,117
"Long Beach, CA",90831,Standard,Los Angeles,0
"Long Beach, CA",90832,P.O. Box,Los Angeles,0
"Long Beach, CA",90833,Standard,Los Angeles,0
"Long Beach, CA",90834,Standard,Los Angeles,0
"Long Beach, CA",90835,Standard,Los Angeles,0
"Long Beach, CA",90840,Unique,Los Angeles,0
"Long Beach, CA",90842,Unique,Los Angeles,0
"Long Beach, CA",90844,Unique,Los Angeles,0
"Long Beach, CA",90846,Unique,Los Angeles,0
"Long Beach, CA",90847,Unique,Los Angeles,0
"Long Beach, CA",90848,Unique,Los Angeles,0
"Long Beach, CA",90853,P.O. Box,Los Angeles,0
"Long Beach, CA",90895,Unique,Los Angeles,0
"Long Beach, CA",90899,Unique,Los Angeles,0
"Kansas City, MO",64101,Standard,Jackson,339
"Kansas City, MO",64102,Standard,Jackson,0
"Kansas City, MO",64105,Standard,Jackson,"3,505"
"Kansas City, MO",64106,Standard,Jackson,"7,701"
"Kansas City, MO",64108,Standard,Jackson,"7,584"
"Kansas City, MO",64109,Standard,Jackson,"9,931"
"Kansas City, MO",64110,Standard,Jackson,"15,318"
"Kansas City, MO",64111,Standard,Jackson,"16,318"
"Kansas City, MO",64112,Standard,Jackson,"8,147"
"Kansas City, MO",64113,Standard,Jackson,"11,328"
"Kansas City, MO",64114,Standard,Jackson,"23,158"
"Kansas City, MO",64116,Standard,Clay,"15,318"
"Kansas City, MO",64117,Standard,Clay,"14,017"
"Kansas City, MO",64118,Standard,Clay,"40,191"
"Kansas City, MO",64119,Standard,Clay,"27,341"
"Kansas City, MO",64120,Standard,Jackson,369
"Kansas City, MO",64121,P.O. Box,Jackson,0
"Kansas City, MO",64123,Standard,Jackson,"10,387"
"Kansas City, MO",64124,Standard,Jackson,"12,639"
"Kansas City, MO",64125,Standard,Jackson,"1,953"
"Kansas City, MO",64126,Standard,Jackson,"6,514"
"Kansas City, MO",64127,Standard,Jackson,"17,332"
"Kansas City, MO",64128,Standard,Jackson,"11,613"
"Kansas City, MO",64129,Standard,Jackson,"9,486"
"Kansas City, MO",64130,Standard,Jackson,"20,492"
"Kansas City, MO",64131,Standard,Jackson,"21,465"
"Kansas City, MO",64132,Standard,Jackson,"13,810"
"Kansas City, MO",64133,Standard,Jackson,"33,780"
"Kansas City, MO",64134,Standard,Jackson,"21,973"
"Kansas City, MO",64136,Standard,Jackson,"2,153"
"Kansas City, MO",64137,Standard,Jackson,"10,554"
"Kansas City, MO",64138,Standard,Jackson,"25,294"
"Kansas City, MO",64139,Standard,Jackson,"1,762"
"Kansas City, MO",64141,P.O. Box,Jackson,0
"Kansas City, MO",64144,Unique,Clay,0
"Kansas City, MO",64145,Standard,Jackson,"5,389"
"Kansas City, MO",64146,Standard,Jackson,"1,376"
"Kansas City, MO",64147,Standard,Jackson,769
"Kansas City, MO",64148,P.O. Box,Jackson,0
"Kansas City, MO",64149,Standard,Jackson,343
"Kansas City, MO",64150,Standard,Platte,"3,048"
"Kansas City, MO",64151,Standard,Platte,"24,134"
"Kansas City, MO",64152,Standard,Platte,"26,024"
"Kansas City, MO",64153,Standard,Platte,"5,358"
"Kansas City, MO",64154,Standard,Platte,"9,257"
"Kansas City, MO",64155,Standard,Clay,"21,901"
"Kansas City, MO",64156,Standard,Clay,"5,404"
"Kansas City, MO",64157,Standard,Clay,"16,122"
"Kansas City, MO",64158,Standard,Clay,"5,161"
"Kansas City, MO",64161,Standard,Clay,388
"Kansas City, MO",64162,Unique,Clay,0
"Kansas City, MO",64163,Standard,Platte,689
"Kansas City, MO",64164,Standard,Platte,302
"Kansas City, MO",64165,Standard,Clay,112
"Kansas City, MO",64166,Standard,Clay,278
"Kansas City, MO",64167,Standard,Clay,353
"Kansas City, MO",64168,P.O. Box,Platte,0
"Kansas City, MO",64170,Unique,Jackson,0
"Kansas City, MO",64171,P.O. Box,Jackson,0
"Kansas City, MO",64179,Unique,Jackson,0
"Kansas City, MO",64180,Unique,Jackson,0
"Kansas City, MO",64184,Unique,Jackson,0
"Kansas City, MO",64187,Unique,Jackson,0
"Kansas City, MO",64188,P.O. Box,Clay,0
"Kansas City, MO",64190,P.O. Box,Platte,0
"Kansas City, MO",64191,P.O. Box,Jackson,0
"Kansas City, MO",64195,P.O. Box,Platte,0
"Kansas City, MO",64196,P.O. Box,Jackson,0
"Kansas City, MO",64197,Unique,Jackson,0
"Kansas City, MO",64198,Unique,Jackson,0
"Kansas City, MO",64199,P.O. Box,Jackson,0
"Kansas City, MO",64999,Unique,Jackson,0
"Mesa, AZ",85201,Standard,Maricopa,"46,092"
"Mesa, AZ",85202,Standard,Maricopa,"37,275"
"Mesa, AZ",85203,Standard,Maricopa,"35,541"
"Mesa, AZ",85204,Standard,Maricopa,"60,885"
"Mesa, AZ",85205,Standard,Maricopa,"39,858"
"Mesa, AZ",85206,Standard,Maricopa,"33,154"
"Mesa, AZ",85207,Standard,Maricopa,"44,744"
"Mesa, AZ",85208,Standard,Maricopa,"34,762"
"Mesa, AZ",85209,Standard,Maricopa,"37,377"
"Mesa, AZ",85210,Standard,Maricopa,"36,464"
"Mesa, AZ",85211,P.O. Box,Maricopa,0
"Mesa, AZ",85212,Standard,Maricopa,"24,492"
"Mesa, AZ",85213,Standard,Maricopa,"31,797"
"Mesa, AZ",85214,P.O. Box,Maricopa,0
"Mesa, AZ",85215,Standard,Maricopa,"15,963"
"Mesa, AZ",85216,P.O. Box,Maricopa,0
"Mesa, AZ",85274,P.O. Box,Maricopa,0
"Mesa, AZ",85275,P.O. Box,Maricopa,0
"Mesa, AZ",85277,P.O. Box,Maricopa,0
"Atlanta, GA",30301,P.O. Box,Fulton,0
"Atlanta, GA",30302,P.O. Box,Fulton,0
"Atlanta, GA",30303,Standard,Fulton,"5,934"
"Atlanta, GA",30304,Standard,Fulton,0
"Atlanta, GA",30305,Standard,Fulton,"22,999"
"Atlanta, GA",30306,Standard,Fulton,"22,246"
"Atlanta, GA",30307,Standard,Fulton,"18,004"
"Atlanta, GA",30308,Standard,Fulton,"15,413"
"Atlanta, GA",30309,Standard,Fulton,"21,845"
"Atlanta, GA",30310,Standard,Fulton,"26,912"
"Atlanta, GA",30311,Standard,Fulton,"32,218"
"Atlanta, GA",30312,Standard,Fulton,"19,360"
"Atlanta, GA",30313,Standard,Fulton,"9,495"
"Atlanta, GA",30314,Standard,Fulton,"22,020"
"Atlanta, GA",30315,Standard,Fulton,"33,857"
"Atlanta, GA",30316,Standard,Fulton,"31,110"
"Atlanta, GA",30317,Standard,Dekalb,"11,970"
"Atlanta, GA",30318,Standard,Fulton,"49,736"
"Atlanta, GA",30319,Standard,Dekalb,"38,423"
"Atlanta, GA",30320,P.O. Box,Fulton,0
"Atlanta, GA",30321,P.O. Box,Fulton,0
"Atlanta, GA",30322,Unique,Dekalb,"2,023"
"Atlanta, GA",30324,Standard,Fulton,"24,267"
"Atlanta, GA",30325,P.O. Box,Fulton,0
"Atlanta, GA",30326,Standard,Fulton,"4,802"
"Atlanta, GA",30327,Standard,Fulton,"22,208"
"Atlanta, GA",30328,Standard,Fulton,"30,348"
"Atlanta, GA",30329,Standard,Dekalb,"28,539"
"Atlanta, GA",30331,Standard,Fulton,"54,094"
"Atlanta, GA",30332,Unique,Fulton,"2,970"
"Atlanta, GA",30333,P.O. Box,Dekalb,0
"Atlanta, GA",30334,Standard,Fulton,1
"Atlanta, GA",30336,Standard,Fulton,971
"Atlanta, GA",30337,Standard,Fulton,"11,505"
"Atlanta, GA",30338,Standard,Dekalb,"33,617"
"Atlanta, GA",30339,Standard,Cobb,"18,304"
"Atlanta, GA",30340,Standard,Dekalb,"29,394"
"Atlanta, GA",30341,Standard,Dekalb,"31,793"
"Atlanta, GA",30342,Standard,Fulton,"29,879"
"Atlanta, GA",30343,P.O. Box,Fulton,0
"Atlanta, GA",30344,Standard,Fulton,"31,776"
"Atlanta, GA",30345,Standard,Dekalb,"23,129"
"Atlanta, GA",30346,Standard,Dekalb,"4,696"
"Atlanta, GA",30348,P.O. Box,Fulton,0
"Atlanta, GA",30349,Standard,Fulton,"67,602"
"Atlanta, GA",30350,Standard,Fulton,"34,740"
"Atlanta, GA",30353,P.O. Box,Fulton,0
"Atlanta, GA",30354,Standard,Fulton,"14,857"
"Atlanta, GA",30355,P.O. Box,Fulton,0
"Atlanta, GA",30356,P.O. Box,Dekalb,0
"Atlanta, GA",30357,P.O. Box,Fulton,0
"Atlanta, GA",30358,P.O. Box,Fulton,0
"Atlanta, GA",30359,P.O. Box,Dekalb,0
"Atlanta, GA",30360,Standard,Dekalb,"14,536"
"Atlanta, GA",30361,Standard,Fulton,0
"Atlanta, GA",30362,P.O. Box,Dekalb,0
"Atlanta, GA",30363,Standard,Fulton,"2,680"
"Atlanta, GA",30364,P.O. Box,Fulton,0
"Atlanta, GA",30366,P.O. Box,Dekalb,0
"Atlanta, GA",30368,Unique,Fulton,0
"Atlanta, GA",30369,Standard,Fulton,0
"Atlanta, GA",30370,P.O. Box,Fulton,0
"Atlanta, GA",30371,P.O. Box,Fulton,0
"Atlanta, GA",30374,P.O. Box,Fulton,0
"Atlanta, GA",30375,Unique,Fulton,0
"Atlanta, GA",30377,P.O. Box,Fulton,0
"Atlanta, GA",30378,P.O. Box,Fulton,0
"Atlanta, GA",30380,Unique,Fulton,0
"Atlanta, GA",30384,Unique,Fulton,0
"Atlanta, GA",30385,Unique,Fulton,0
"Atlanta, GA",30388,Unique,Fulton,0
"Atlanta, GA",30392,P.O. Box,Fulton,0
"Atlanta, GA",30394,P.O. Box,Fulton,0
"Atlanta, GA",30396,Unique,Fulton,0
"Atlanta, GA",30398,Unique,Fulton,0
"Atlanta, GA",31106,P.O. Box,Fulton,0
"Atlanta, GA",31107,P.O. Box,Dekalb,0
"Atlanta, GA",31119,P.O. Box,Dekalb,0
"Atlanta, GA",31126,P.O. Box,Fulton,0
"Atlanta, GA",31131,P.O. Box,Fulton,0
"Atlanta, GA",31136,Unique,Fulton,0
"Atlanta, GA",31139,P.O. Box,Fulton,0
"Atlanta, GA",31141,P.O. Box,Dekalb,0
"Atlanta, GA",31145,P.O. Box,Dekalb,0
"Atlanta, GA",31146,P.O. Box,Dekalb,0
"Atlanta, GA",31150,P.O. Box,Fulton,0
"Atlanta, GA",31156,P.O. Box,Fulton,0
"Atlanta, GA",31192,Unique,Fulton,0
"Atlanta, GA",31193,Unique,Fulton,0
"Atlanta, GA",31195,Unique,Fulton,0
"Atlanta, GA",31196,Unique,Fulton,0
"Atlanta, GA",39901,Unique,Dekalb,0
"Virginia Beach, VA",23450,P.O. Box,Virginia Beach City,0
"Virginia Beach, VA",23451,Standard,Virginia Beach City,"41,544"
"Virginia Beach, VA",23452,Standard,Virginia Beach City,"59,321"
"Virginia Beach, VA",23453,Standard,Virginia Beach City,"35,960"
"Virginia Beach, VA",23454,Standard,Virginia Beach City,"60,283"
"Virginia Beach, VA",23455,Standard,Virginia Beach City,"47,938"
"Virginia Beach, VA",23456,Standard,Virginia Beach City,"51,748"
"Virginia Beach, VA",23457,Standard,Virginia Beach City,"4,289"
"Virginia Beach, VA",23458,P.O. Box,Virginia Beach City,0
"Virginia Beach, VA",23459,Standard,Virginia Beach City,"1,091"
"Virginia Beach, VA",23460,Standard,Virginia Beach City,"1,201"
"Virginia Beach, VA",23461,Standard,Virginia Beach City,287
"Virginia Beach, VA",23462,Standard,Virginia Beach City,"61,973"
"Virginia Beach, VA",23463,Unique,Virginia Beach City,0
"Virginia Beach, VA",23464,Standard,Virginia Beach City,"72,359"
"Virginia Beach, VA",23465,Unique,Virginia Beach City,0
"Virginia Beach, VA",23466,P.O. Box,Virginia Beach City,0
"Virginia Beach, VA",23467,P.O. Box,Virginia Beach City,0
"Virginia Beach, VA",23471,P.O. Box,Virginia Beach City,0
"Virginia Beach, VA",23479,Unique,Virginia Beach City,0
"Omaha, NE",68101,P.O. Box,Douglas,0
"Omaha, NE",68102,Standard,Douglas,"6,102"
"Omaha, NE",68103,P.O. Box,Douglas,0
"Omaha, NE",68104,Standard,Douglas,"34,664"
"Omaha, NE",68105,Standard,Douglas,"23,842"
"Omaha, NE",68106,Standard,Douglas,"19,936"
"Omaha, NE",68107,Standard,Douglas,"29,491"
"Omaha, NE",68108,Standard,Douglas,"14,664"
"Omaha, NE",68109,P.O. Box,Douglas,0
"Omaha, NE",68110,Standard,Douglas,"9,173"
"Omaha, NE",68111,Standard,Douglas,"23,393"
"Omaha, NE",68112,Standard,Douglas,"11,508"
"Omaha, NE",68113,Standard,Sarpy,994
"Omaha, NE",68114,Standard,Douglas,"16,928"
"Omaha, NE",68116,Standard,Douglas,"25,429"
"Omaha, NE",68117,Standard,Douglas,"8,032"
"Omaha, NE",68118,Standard,Douglas,"9,389"
"Omaha, NE",68119,P.O. Box,Douglas,0
"Omaha, NE",68122,Standard,Douglas,"9,794"
"Omaha, NE",68124,Standard,Douglas,"15,690"
"Omaha, NE",68127,Standard,Douglas,"21,117"
"Omaha, NE",68130,Standard,Douglas,"17,972"
"Omaha, NE",68131,Standard,Douglas,"12,302"
"Omaha, NE",68132,Standard,Douglas,"14,101"
"Omaha, NE",68134,Standard,Douglas,"28,257"
"Omaha, NE",68135,Standard,Douglas,"25,875"
"Omaha, NE",68136,Standard,Sarpy,"13,829"
"Omaha, NE",68137,Standard,Douglas,"24,921"
"Omaha, NE",68138,Standard,Sarpy,"12,013"
"Omaha, NE",68139,P.O. Box,Douglas,0
"Omaha, NE",68142,Standard,Douglas,"3,072"
"Omaha, NE",68144,Standard,Douglas,"24,233"
"Omaha, NE",68145,P.O. Box,Douglas,0
"Omaha, NE",68147,Standard,Sarpy,"10,351"
"Omaha, NE",68152,Standard,Douglas,"5,837"
"Omaha, NE",68154,Standard,Douglas,"22,692"
"Omaha, NE",68157,Standard,Sarpy,"5,213"
"Omaha, NE",68164,Standard,Douglas,"27,387"
"Omaha, NE",68172,Unique,Douglas,0
"Omaha, NE",68175,Unique,Douglas,0
"Omaha, NE",68176,Standard,Douglas,0
"Omaha, NE",68178,Unique,Douglas,"1,573"
"Omaha, NE",68179,Unique,Douglas,0
"Omaha, NE",68180,Unique,Douglas,0
"Omaha, NE",68182,Unique,Douglas,0
"Omaha, NE",68183,Unique,Douglas,0
"Omaha, NE",68197,Unique,Douglas,0
"Omaha, NE",68198,Unique,Douglas,0
"Colorado Springs, CO",80901,P.O. Box,El Paso,0
"Colorado Springs, CO",80902,Standard,El Paso,"12,289"
"Colorado Springs, CO",80903,Standard,El Paso,"15,057"
"Colorado Springs, CO",80904,Standard,El Paso,"19,867"
"Colorado Springs, CO",80905,Standard,El Paso,"16,254"
"Colorado Springs, CO",80906,Standard,El Paso,"37,719"
"Colorado Springs, CO",80907,Standard,El Paso,"26,758"
"Colorado Springs, CO",80908,Standard,El Paso,"13,827"
"Colorado Springs, CO",80909,Standard,El Paso,"35,739"
"Colorado Springs, CO",80910,Standard,El Paso,"28,794"
"Colorado Springs, CO",80911,Standard,El Paso,"30,596"
"Colorado Springs, CO",80912,Standard,El Paso,0
"Colorado Springs, CO",80913,Standard,El Paso,"2,988"
"Colorado Springs, CO",80914,P.O. Box,El Paso,386
"Colorado Springs, CO",80915,Standard,El Paso,"19,519"
"Colorado Springs, CO",80916,Standard,El Paso,"34,640"
"Colorado Springs, CO",80917,Standard,El Paso,"29,273"
"Colorado Springs, CO",80918,Standard,El Paso,"45,467"
"Colorado Springs, CO",80919,Standard,El Paso,"27,398"
"Colorado Springs, CO",80920,Standard,El Paso,"38,569"
"Colorado Springs, CO",80921,Standard,El Paso,"18,999"
"Colorado Springs, CO",80922,Standard,El Paso,"26,549"
"Colorado Springs, CO",80923,Standard,El Paso,"26,105"
"Colorado Springs, CO",80924,Standard,El Paso,"4,534"
"Colorado Springs, CO",80925,Standard,El Paso,"5,906"
"Colorado Springs, CO",80926,Standard,El Paso,"1,403"
"Colorado Springs, CO",80927,Standard,El Paso,604
"Colorado Springs, CO",80928,Standard,El Paso,"1,202"
"Colorado Springs, CO",80929,Standard,El Paso,231
"Colorado Springs, CO",80930,Standard,El Paso,821
"Colorado Springs, CO",80931,P.O. Box,El Paso,0
"Colorado Springs, CO",80932,P.O. Box,El Paso,0
"Colorado Springs, CO",80933,P.O. Box,El Paso,0
"Colorado Springs, CO",80934,P.O. Box,El Paso,0
"Colorado Springs, CO",80935,P.O. Box,El Paso,0
"Colorado Springs, CO",80936,P.O. Box,El Paso,0
"Colorado Springs, CO",80937,P.O. Box,El Paso,0
"Colorado Springs, CO",80938,Standard,El Paso,17
"Colorado Springs, CO",80939,Standard,El Paso,0
"Colorado Springs, CO",80941,Unique,El Paso,0
"Colorado Springs, CO",80942,Unique,El Paso,0
"Colorado Springs, CO",80946,Unique,El Paso,0
"Colorado Springs, CO",80947,Unique,El Paso,0
"Colorado Springs, CO",80949,P.O. Box,El Paso,0
"Colorado Springs, CO",80950,Unique,El Paso,0
"Colorado Springs, CO",80951,Standard,El Paso,"4,202"
"Colorado Springs, CO",80960,P.O. Box,El Paso,0
"Colorado Springs, CO",80962,P.O. Box,El Paso,0
"Colorado Springs, CO",80970,P.O. Box,El Paso,0
"Colorado Springs, CO",80977,Unique,El Paso,0
"Colorado Springs, CO",80995,Unique,El Paso,0
"Colorado Springs, CO",80997,Unique,El Paso,0
"Raleigh, NC",27601,Standard,Wake,"9,450"
"Raleigh, NC",27602,P.O. Box,Wake,0
"Raleigh, NC",27603,Standard,Wake,"47,033"
"Raleigh, NC",27604,Standard,Wake,"42,204"
"Raleigh, NC",27605,Standard,Wake,"4,495"
"Raleigh, NC",27606,Standard,Wake,"43,210"
"Raleigh, NC",27607,Standard,Wake,"25,188"
"Raleigh, NC",27608,Standard,Wake,"10,429"
"Raleigh, NC",27609,Standard,Wake,"32,964"
"Raleigh, NC",27610,Standard,Wake,"65,648"
"Raleigh, NC",27611,P.O. Box,Wake,0
"Raleigh, NC",27612,Standard,Wake,"35,028"
"Raleigh, NC",27613,Standard,Wake,"42,690"
"Raleigh, NC",27614,Standard,Wake,"31,516"
"Raleigh, NC",27615,Standard,Wake,"42,166"
"Raleigh, NC",27616,Standard,Wake,"42,294"
"Raleigh, NC",27617,Standard,Wake,"15,199"
"Raleigh, NC",27619,P.O. Box,Wake,0
"Raleigh, NC",27620,P.O. Box,Wake,0
"Raleigh, NC",27621,P.O. Box,Wake,0
"Raleigh, NC",27622,P.O. Box,Wake,0
"Raleigh, NC",27623,P.O. Box,Wake,0
"Raleigh, NC",27624,P.O. Box,Wake,0
"Raleigh, NC",27625,P.O. Box,Wake,0
"Raleigh, NC",27626,P.O. Box,Wake,0
"Raleigh, NC",27627,P.O. Box,Wake,0
"Raleigh, NC",27628,P.O. Box,Wake,0
"Raleigh, NC",27629,P.O. Box,Wake,0
"Raleigh, NC",27634,Unique,Wake,0
"Raleigh, NC",27635,Unique,Wake,0
"Raleigh, NC",27636,P.O. Box,Wake,0
"Raleigh, NC",27640,Unique,Wake,0
"Raleigh, NC",27650,P.O. Box,Wake,0
"Raleigh, NC",27656,Unique,Wake,0
"Raleigh, NC",27658,P.O. Box,Wake,0
"Raleigh, NC",27661,P.O. Box,Wake,0
"Raleigh, NC",27668,Unique,Wake,0
"Raleigh, NC",27675,P.O. Box,Wake,0
"Raleigh, NC",27676,P.O. Box,Wake,0
"Raleigh, NC",27690,Unique,Wake,0
"Raleigh, NC",27695,Unique,Wake,0
"Raleigh, NC",27697,Unique,Wake,0
"Raleigh, NC",27698,Unique,Wake,0
"Raleigh, NC",27699,Unique,Wake,0
"Miami, FL",33101,P.O. Box,Miami-Dade,0
"Miami, FL",33102,P.O. Box,Miami-Dade,0
"Miami, FL",33106,Unique,Miami-Dade,0
"Miami, FL",33109,Standard,Miami-Dade,594
"Miami, FL",33111,P.O. Box,Miami-Dade,0
"Miami, FL",33112,Unique,Miami-Dade,0
"Miami, FL",33114,P.O. Box,Miami-Dade,0
"Miami, FL",33116,P.O. Box,Miami-Dade,0
"Miami, FL",33119,P.O. Box,Miami-Dade,0
"Miami, FL",33122,Standard,Miami-Dade,1
"Miami, FL",33124,P.O. Box,Miami-Dade,0
"Miami, FL",33125,Standard,Miami-Dade,"52,677"
"Miami, FL",33126,Standard,Miami-Dade,"46,867"
"Miami, FL",33127,Standard,Miami-Dade,"28,909"
"Miami, FL",33128,Standard,Miami-Dade,"7,562"
"Miami, FL",33129,Standard,Miami-Dade,"13,833"
"Miami, FL",33130,Standard,Miami-Dade,"26,108"
"Miami, FL",33131,Standard,Miami-Dade,"14,917"
"Miami, FL",33132,Standard,Miami-Dade,"11,165"
"Miami, FL",33133,Standard,Miami-Dade,"31,926"
"Miami, FL",33134,Standard,Miami-Dade,"37,456"
"Miami, FL",33135,Standard,Miami-Dade,"36,066"
"Miami, FL",33136,Standard,Miami-Dade,"13,791"
"Miami, FL",33137,Standard,Miami-Dade,"19,410"
"Miami, FL",33138,Standard,Miami-Dade,"27,571"
"Miami, FL",33140,Standard,Miami-Dade,"21,210"
"Miami, FL",33141,Standard,Miami-Dade,"35,249"
"Miami, FL",33142,Standard,Miami-Dade,"52,606"
"Miami, FL",33143,Standard,Miami-Dade,"31,407"
"Miami, FL",33144,Standard,Miami-Dade,"26,903"
"Miami, FL",33145,Standard,Miami-Dade,"29,758"
"Miami, FL",33146,Standard,Miami-Dade,"14,995"
"Miami, FL",33147,Standard,Miami-Dade,"46,933"
"Miami, FL",33149,Standard,Miami-Dade,"12,389"
"Miami, FL",33150,Standard,Miami-Dade,"27,811"
"Miami, FL",33151,P.O. Box,Miami-Dade,0
"Miami, FL",33152,P.O. Box,Miami-Dade,0
"Miami, FL",33153,P.O. Box,Miami-Dade,0
"Miami, FL",33154,Standard,Miami-Dade,"13,971"
"Miami, FL",33155,Standard,Miami-Dade,"43,788"
"Miami, FL",33156,Standard,Miami-Dade,"31,315"
"Miami, FL",33157,Standard,Miami-Dade,"63,226"
"Miami, FL",33158,Standard,Miami-Dade,"6,694"
"Miami, FL",33160,Standard,Miami-Dade,"40,053"
"Miami, FL",33161,Standard,Miami-Dade,"53,710"
"Miami, FL",33162,Standard,Miami-Dade,"43,539"
"Miami, FL",33163,P.O. Box,Miami-Dade,0
"Miami, FL",33164,P.O. Box,Miami-Dade,0
"Miami, FL",33165,Standard,Miami-Dade,"56,149"
"Miami, FL",33166,Standard,Miami-Dade,"23,038"
"Miami, FL",33167,Standard,Miami-Dade,"18,846"
"Miami, FL",33168,Standard,Miami-Dade,"25,792"
"Miami, FL",33169,Standard,Miami-Dade,"39,353"
"Miami, FL",33170,Standard,Miami-Dade,"12,253"
"Miami, FL",33172,Standard,Miami-Dade,"37,664"
"Miami, FL",33173,Standard,Miami-Dade,"33,141"
"Miami, FL",33174,Standard,Miami-Dade,"32,524"
"Miami, FL",33175,Standard,Miami-Dade,"53,206"
"Miami, FL",33176,Standard,Miami-Dade,"50,170"
"Miami, FL",33177,Standard,Miami-Dade,"53,191"
"Miami, FL",33178,Standard,Miami-Dade,"39,489"
"Miami, FL",33179,Standard,Miami-Dade,"41,332"
"Miami, FL",33180,Standard,Miami-Dade,"30,840"
"Miami, FL",33181,Standard,Miami-Dade,"18,413"
"Miami, FL",33182,Standard,Miami-Dade,"16,929"
"Miami, FL",33183,Standard,Miami-Dade,"35,949"
"Miami, FL",33184,Standard,Miami-Dade,"21,075"
"Miami, FL",33185,Standard,Miami-Dade,"27,189"
"Miami, FL",33186,Standard,Miami-Dade,"67,137"
"Miami, FL",33187,Standard,Miami-Dade,"16,315"
"Miami, FL",33188,Unique,Miami-Dade,0
"Miami, FL",33189,Standard,Miami-Dade,"23,828"
"Miami, FL",33190,Standard,Miami-Dade,"11,593"
"Miami, FL",33191,Standard,Miami-Dade,0
"Miami, FL",33192,Standard,Miami-Dade,0
"Miami, FL",33193,Standard,Miami-Dade,"46,044"
"Miami, FL",33194,Standard,Miami-Dade,"7,742"
"Miami, FL",33195,Standard,Miami-Dade,0
"Miami, FL",33196,Standard,Miami-Dade,"43,620"
"Miami, FL",33197,P.O. Box,Miami-Dade,0
"Miami, FL",33198,Standard,Miami-Dade,0
"Miami, FL",33199,Unique,Miami-Dade,0
"Miami, FL",33206,Unique,Miami-Dade,0
"Miami, FL",33222,P.O. Box,Miami-Dade,0
"Miami, FL",33231,P.O. Box,Miami-Dade,0
"Miami, FL",33233,P.O. Box,Miami-Dade,0
"Miami, FL",33234,P.O. Box,Miami-Dade,0
"Miami, FL",33238,P.O. Box,Miami-Dade,0
"Miami, FL",33239,P.O. Box,Miami-Dade,0
"Miami, FL",33242,P.O. Box,Miami-Dade,0
"Miami, FL",33243,P.O. Box,Miami-Dade,0
"Miami, FL",33245,P.O. Box,Miami-Dade,0
"Miami, FL",33247,P.O. Box,Miami-Dade,0
"Miami, FL",33255,P.O. Box,Miami-Dade,0
"Miami, FL",33256,P.O. Box,Miami-Dade,0
"Miami, FL",33257,P.O. Box,Miami-Dade,0
"Miami, FL",33261,P.O. Box,Miami-Dade,0
"Miami, FL",33265,P.O. Box,Miami-Dade,0
"Miami, FL",33266,P.O. Box,Miami-Dade,0
"Miami, FL",33269,P.O. Box,Miami-Dade,0
